WallU,RoofU,RoofAbp,WinU,WinSHGC,LPD,COP,c0: Heating,c1: Cooling,c2: Interior Lighting,c4: Fans
0.2,0.2,0.3,5.5,0.35,11,2.5,3.9,99398.24,171042.86,2225.25
0.2,0.2,0.3,5.5,0.35,11,4,2.44,62123.9,171042.86,2225.25
0.2,0.2,0.3,5.5,0.35,11,5.5,1.77,45181.02,171042.86,2225.25
0.2,0.2,0.3,5.5,0.35,15,2.5,2.63,112135.06,233240.27,2500.52
0.2,0.2,0.3,5.5,0.35,15,4,1.65,70084.41,233240.27,2500.52
0.2,0.2,0.3,5.5,0.35,15,5.5,1.2,50970.48,233240.27,2500.52
0.2,0.2,0.3,5.5,0.5,3,2.5,5.08,93550.44,46648.05,2111.6
0.2,0.2,0.3,5.5,0.5,3,4,3.18,58469.03,46648.05,2111.6
0.2,0.2,0.3,5.5,0.5,3,5.5,2.31,42522.93,46648.05,2111.6
0.2,0.2,0.3,5.5,0.5,7,2.5,3.25,106263.79,108845.46,2389.79
0.2,0.2,0.3,5.5,0.5,7,4,2.03,66414.87,108845.46,2389.79
0.2,0.2,0.3,5.5,0.5,7,5.5,1.48,48301.72,108845.46,2389.79
0.2,0.2,0.3,5.5,0.5,11,2.5,2.09,119191.55,171042.86,2669.79
0.2,0.2,0.3,5.5,0.5,11,4,1.31,74494.72,171042.86,2669.79
0.2,0.2,0.3,5.5,0.5,11,5.5,0.95,54177.98,171042.86,2669.79
0.2,0.2,0.3,5.5,0.5,15,2.5,1.35,131965.46,233240.27,2946.61
0.2,0.2,0.3,5.5,0.5,15,4,0.84,82478.41,233240.27,2946.61
0.2,0.2,0.3,5.5,0.5,15,5.5,0.61,59984.3,233240.27,2946.61
0.2,0.2,0.3,5.5,0.65,3,2.5,3.1,113776.48,46648.05,2558.1
0.2,0.2,0.3,5.5,0.65,3,4,1.93,71110.3,46648.05,2558.1
0.2,0.2,0.3,5.5,0.65,3,5.5,1.41,51716.58,46648.05,2558.1
0.2,0.2,0.3,5.5,0.65,7,2.5,1.85,126646.41,108845.46,2839.35
0.2,0.2,0.3,5.5,0.65,7,4,1.16,79154.01,108845.46,2839.35
0.2,0.2,0.3,5.5,0.65,7,5.5,0.84,57566.55,108845.46,2839.35
0.2,0.2,0.3,5.5,0.65,11,2.5,1.14,139655.42,171042.86,3121.55
0.2,0.2,0.3,5.5,0.65,11,4,0.72,87284.64,171042.86,3121.55
0.2,0.2,0.3,5.5,0.65,11,5.5,0.52,63479.74,171042.86,3121.55
0.2,0.2,0.3,5.5,0.65,15,2.5,0.66,152418.42,233240.27,3399.59
0.2,0.2,0.3,5.5,0.65,15,4,0.41,95261.51,233240.27,3399.59
0.2,0.2,0.3,5.5,0.65,15,5.5,0.3,69281.1,233240.27,3399.59
0.2,0.2,0.3,5.5,0.8,3,2.5,1.96,132566.17,46648.05,2972.4
0.2,0.2,0.3,5.5,0.8,3,4,1.22,82853.86,46648.05,2972.4
0.2,0.2,0.3,5.5,0.8,3,5.5,0.89,60257.35,46648.05,2972.4
0.2,0.2,0.3,5.5,0.8,7,2.5,1.08,145551.18,108845.46,3255.71
0.2,0.2,0.3,5.5,0.8,7,4,0.68,90969.49,108845.46,3255.71
0.2,0.2,0.3,5.5,0.8,7,5.5,0.49,66159.63,108845.46,3255.71
0.2,0.2,0.3,5.5,0.8,11,2.5,0.61,158642.63,171042.86,3540.55
0.2,0.2,0.3,5.5,0.8,11,4,0.38,99151.64,171042.86,3540.55
0.2,0.2,0.3,5.5,0.8,11,5.5,0.28,72110.29,171042.86,3540.55
0.2,0.2,0.3,5.5,0.8,15,2.5,0.29,171392.12,233240.27,3819.67
0.2,0.2,0.3,5.5,0.8,15,4,0.18,107120.07,233240.27,3819.67
0.2,0.2,0.3,5.5,0.8,15,5.5,0.13,77905.51,233240.27,3819.67
0.2,0.2,0.5,1.5,0.05,3,2.5,12.53,36436.08,46648.05,734.86
0.2,0.2,0.5,1.5,0.05,3,4,7.83,22772.55,46648.05,734.86
0.2,0.2,0.5,1.5,0.05,3,5.5,5.7,16561.85,46648.05,734.86
0.2,0.2,0.5,1.5,0.05,7,2.5,6.09,49434.37,108845.46,1016.93
0.2,0.2,0.5,1.5,0.05,7,4,3.81,30896.48,108845.46,1016.93
0.2,0.2,0.5,1.5,0.05,7,5.5,2.77,22470.17,108845.46,1016.93
0.2,0.2,0.5,1.5,0.05,11,2.5,3.3,62853.1,171042.86,1301.47
0.2,0.2,0.5,1.5,0.05,11,4,2.06,39283.19,171042.86,1301.47
0.2,0.2,0.5,1.5,0.05,11,5.5,1.5,28569.59,171042.86,1301.47
0.2,0.2,0.5,1.5,0.05,15,2.5,2.09,76519.14,233240.27,1585.2
0.2,0.2,0.5,1.5,0.05,15,4,1.31,47824.46,233240.27,1585.2
0.2,0.2,0.5,1.5,0.05,15,5.5,0.95,34781.43,233240.27,1585.2
0.2,0.2,0.5,1.5,0.2,3,2.5,0.57,54954.51,46648.05,1125.53
0.2,0.2,0.5,1.5,0.2,3,4,0.36,34346.57,46648.05,1125.53
0.2,0.2,0.5,1.5,0.2,3,5.5,0.26,24979.32,46648.05,1125.53
0.2,0.2,0.5,1.5,0.2,7,2.5,0.23,68411.06,108845.46,1405.95
0.2,0.2,0.5,1.5,0.2,7,4,0.15,42756.91,108845.46,1405.95
0.2,0.2,0.5,1.5,0.2,7,5.5,0.11,31095.94,108845.46,1405.95
0.2,0.2,0.5,1.5,0.2,11,2.5,0.14,82104.1,171042.86,1687.04
0.2,0.2,0.5,1.5,0.2,11,4,0.09,51315.06,171042.86,1687.04
0.2,0.2,0.5,1.5,0.2,11,5.5,0.06,37320.05,171042.86,1687.04
0.2,0.2,0.5,1.5,0.2,15,2.5,0.09,95825.58,233240.27,1965.96
0.2,0.2,0.5,1.5,0.2,15,4,0.06,59890.99,233240.27,1965.96
0.2,0.2,0.5,1.5,0.2,15,5.5,0.04,43557.08,233240.27,1965.96
0.2,0.2,0.5,1.5,0.35,3,2.5,0.05,73511.45,46648.05,1521.83
0.2,0.2,0.5,1.5,0.35,3,4,0.03,45944.66,46648.05,1521.83
0.2,0.2,0.5,1.5,0.35,3,5.5,0.02,33414.3,46648.05,1521.83
0.2,0.2,0.5,1.5,0.35,7,2.5,0.02,87091.62,108845.46,1805.38
0.2,0.2,0.5,1.5,0.35,7,4,0.02,54432.26,108845.46,1805.38
0.2,0.2,0.5,1.5,0.35,7,5.5,0.01,39587.1,108845.46,1805.38
0.2,0.2,0.5,1.5,0.35,11,2.5,0,100828.64,171042.86,2089.16
0.2,0.2,0.5,1.5,0.35,11,4,0,63017.9,171042.86,2089.16
0.2,0.2,0.5,1.5,0.35,11,5.5,0,45831.2,171042.86,2089.16
0.2,0.2,0.5,1.5,0.35,15,2.5,0,114495.21,233240.27,2370.74
0.2,0.2,0.5,1.5,0.35,15,4,0,71559.5,233240.27,2370.74
0.2,0.2,0.5,1.5,0.35,15,5.5,0,52043.28,233240.27,2370.74
0.2,0.2,0.5,1.5,0.5,3,2.5,0,89613.61,46648.05,1874.91
0.2,0.2,0.5,1.5,0.5,3,4,0,56008.51,46648.05,1874.91
0.2,0.2,0.5,1.5,0.5,3,5.5,0,40733.46,46648.05,1874.91
0.2,0.2,0.5,1.5,0.5,7,2.5,0,103205,108845.46,2160.06
0.2,0.2,0.5,1.5,0.5,7,4,0,64503.13,108845.46,2160.06
0.2,0.2,0.5,1.5,0.5,7,5.5,0,46911.36,108845.46,2160.06
0.2,0.2,0.5,1.5,0.5,11,2.5,0,116964.03,171042.86,2446.51
0.2,0.2,0.5,1.5,0.5,11,4,0,73102.52,171042.86,2446.51
0.2,0.2,0.5,1.5,0.5,11,5.5,0,53165.47,171042.86,2446.51
0.2,0.2,0.5,1.5,0.5,15,2.5,0,130569.6,233240.27,2731.31
0.2,0.2,0.5,1.5,0.5,15,4,0,81606,233240.27,2731.31
0.2,0.2,0.5,1.5,0.5,15,5.5,0,59349.82,233240.27,2731.31
0.2,0.2,0.5,1.5,0.65,3,2.5,0,114148.22,46648.05,2405.36
0.2,0.2,0.5,1.5,0.65,3,4,0,71342.64,46648.05,2405.36
0.2,0.2,0.5,1.5,0.65,3,5.5,0,51885.55,46648.05,2405.36
0.2,0.2,0.5,1.5,0.65,7,2.5,0,127810.11,108845.46,2693.72
0.2,0.2,0.5,1.5,0.65,7,4,0,79881.32,108845.46,2693.72
0.2,0.2,0.5,1.5,0.65,7,5.5,0,58095.5,108845.46,2693.72
0.2,0.2,0.5,1.5,0.65,11,2.5,0,141601.48,171042.86,2985.91
0.2,0.2,0.5,1.5,0.65,11,4,0,88500.92,171042.86,2985.91
0.2,0.2,0.5,1.5,0.65,11,5.5,0,64364.31,171042.86,2985.91
0.2,0.2,0.5,1.5,0.65,15,2.5,0,155111.45,233240.27,3274.9
0.2,0.2,0.5,1.5,0.65,15,4,0,96944.66,233240.27,3274.9
0.2,0.2,0.5,1.5,0.65,15,5.5,0,70505.2,233240.27,3274.9
0.2,0.2,0.5,1.5,0.8,3,2.5,0,142767.33,46648.05,3050
0.2,0.2,0.5,1.5,0.8,3,4,0,89229.58,46648.05,3050
0.2,0.2,0.5,1.5,0.8,3,5.5,0,64894.24,46648.05,3050
0.2,0.2,0.5,1.5,0.8,7,2.5,0,156517.68,108845.46,3345.87
0.2,0.2,0.5,1.5,0.8,7,4,0,97823.55,108845.46,3345.87
0.2,0.2,0.5,1.5,0.8,7,5.5,0,71144.4,108845.46,3345.87
0.2,0.2,0.5,1.5,0.8,11,2.5,0,170406.03,171042.86,3645.41
0.2,0.2,0.5,1.5,0.8,11,4,0,106503.77,171042.86,3645.41
0.2,0.2,0.5,1.5,0.8,11,5.5,0,77457.28,171042.86,3645.41
0.2,0.2,0.5,1.5,0.8,15,2.5,0,183866.46,233240.27,3939.35
0.2,0.2,0.5,1.5,0.8,15,4,0,114916.54,233240.27,3939.35
0.2,0.2,0.5,1.5,0.8,15,5.5,0,83575.66,233240.27,3939.35
0.2,0.2,0.5,2.5,0.05,3,2.5,33.64,35805.6,46648.05,748.05
0.2,0.2,0.5,2.5,0.05,3,4,21.03,22378.5,46648.05,748.05
0.2,0.2,0.5,2.5,0.05,3,5.5,15.29,16275.27,46648.05,748.05
0.2,0.2,0.5,2.5,0.05,7,2.5,17.38,48281.81,108845.46,1026.34
0.2,0.2,0.5,2.5,0.05,7,4,10.86,30176.13,108845.46,1026.34
0.2,0.2,0.5,2.5,0.05,7,5.5,7.9,21946.28,108845.46,1026.34
0.2,0.2,0.5,2.5,0.05,11,2.5,10.26,61156.69,171042.86,1307.7
0.2,0.2,0.5,2.5,0.05,11,4,6.41,38222.93,171042.86,1307.7
0.2,0.2,0.5,2.5,0.05,11,5.5,4.66,27798.49,171042.86,1307.7
0.2,0.2,0.5,2.5,0.05,15,2.5,6.81,74308.31,233240.27,1586.9
0.2,0.2,0.5,2.5,0.05,15,4,4.25,46442.69,233240.27,1586.9
0.2,0.2,0.5,2.5,0.05,15,5.5,3.09,33776.5,233240.27,1586.9
0.2,0.2,0.5,2.5,0.2,3,2.5,3.72,53359.89,46648.05,1136.09
0.2,0.2,0.5,2.5,0.2,3,4,2.33,33349.93,46648.05,1136.09
0.2,0.2,0.5,2.5,0.2,3,5.5,1.69,24254.49,46648.05,1136.09
0.2,0.2,0.5,2.5,0.2,7,2.5,1.77,66305.4,108845.46,1413.23
0.2,0.2,0.5,2.5,0.2,7,4,1.11,41440.88,108845.46,1413.23
0.2,0.2,0.5,2.5,0.2,7,5.5,0.81,30138.82,108845.46,1413.23
0.2,0.2,0.5,2.5,0.2,11,2.5,0.99,79539.02,171042.86,1691.33
0.2,0.2,0.5,2.5,0.2,11,4,0.62,49711.89,171042.86,1691.33
0.2,0.2,0.5,2.5,0.2,11,5.5,0.45,36154.1,171042.86,1691.33
0.2,0.2,0.5,2.5,0.2,15,2.5,0.68,92825.13,233240.27,1966.38
0.2,0.2,0.5,2.5,0.2,15,4,0.43,58015.71,233240.27,1966.38
0.2,0.2,0.5,2.5,0.2,15,5.5,0.31,42193.24,233240.27,1966.38
0.2,0.2,0.5,2.5,0.35,3,2.5,1.16,67293.37,46648.05,1439.96
0.2,0.2,0.5,2.5,0.35,3,4,0.73,42058.36,46648.05,1439.96
0.2,0.2,0.5,2.5,0.35,3,5.5,0.53,30587.9,46648.05,1439.96
0.2,0.2,0.5,2.5,0.35,7,2.5,0.49,80418.55,108845.46,1718.73
0.2,0.2,0.5,2.5,0.35,7,4,0.3,50261.59,108845.46,1718.73
0.2,0.2,0.5,2.5,0.35,7,5.5,0.22,36553.89,108845.46,1718.73
0.2,0.2,0.5,2.5,0.35,11,2.5,0.25,93777,171042.86,1998.04
0.2,0.2,0.5,2.5,0.35,11,4,0.16,58610.62,171042.86,1998.04
0.2,0.2,0.5,2.5,0.35,11,5.5,0.12,42625.91,171042.86,1998.04
0.2,0.2,0.5,2.5,0.35,15,2.5,0.15,107092.57,233240.27,2275.15
0.2,0.2,0.5,2.5,0.35,15,4,0.09,66932.85,233240.27,2275.15
0.2,0.2,0.5,2.5,0.35,15,5.5,0.07,48678.44,233240.27,2275.15
0.2,0.2,0.5,2.5,0.5,3,2.5,0.17,88798.78,46648.05,1907.76
0.2,0.2,0.5,2.5,0.5,3,4,0.1,55499.24,46648.05,1907.76
0.2,0.2,0.5,2.5,0.5,3,5.5,0.08,40363.08,46648.05,1907.76
0.2,0.2,0.5,2.5,0.5,7,2.5,0.06,102081.1,108845.46,2189.02
0.2,0.2,0.5,2.5,0.5,7,4,0.04,63800.69,108845.46,2189.02
0.2,0.2,0.5,2.5,0.5,7,5.5,0.03,46400.5,108845.46,2189.02
0.2,0.2,0.5,2.5,0.5,11,2.5,0.04,115558.76,171042.86,2472.51
0.2,0.2,0.5,2.5,0.5,11,4,0.03,72224.22,171042.86,2472.51
0.2,0.2,0.5,2.5,0.5,11,5.5,0.02,52526.71,171042.86,2472.51
0.2,0.2,0.5,2.5,0.5,15,2.5,0.01,128869.33,233240.27,2753.59
0.2,0.2,0.5,2.5,0.5,15,4,0.01,80543.33,233240.27,2753.59
0.2,0.2,0.5,2.5,0.5,15,5.5,0.01,58576.97,233240.27,2753.59
0.2,0.2,0.5,2.5,0.65,3,2.5,0,110375.41,46648.05,2378.07
0.2,0.2,0.5,2.5,0.65,3,4,0,68984.63,46648.05,2378.07
0.2,0.2,0.5,2.5,0.65,3,5.5,0,50170.64,46648.05,2378.07
0.2,0.2,0.5,2.5,0.65,7,2.5,0,123786.64,108845.46,2663.09
0.2,0.2,0.5,2.5,0.65,7,4,0,77366.65,108845.46,2663.09
0.2,0.2,0.5,2.5,0.65,7,5.5,0,56266.65,108845.46,2663.09
0.2,0.2,0.5,2.5,0.65,11,2.5,0,137307.43,171042.86,2950.59
0.2,0.2,0.5,2.5,0.65,11,4,0,85817.14,171042.86,2950.59
0.2,0.2,0.5,2.5,0.65,11,5.5,0,62412.47,171042.86,2950.59
0.2,0.2,0.5,2.5,0.65,15,2.5,0,150566.32,233240.27,3234.59
0.2,0.2,0.5,2.5,0.65,15,4,0,94103.95,233240.27,3234.59
0.2,0.2,0.5,2.5,0.65,15,5.5,0,68439.24,233240.27,3234.59
0.2,0.2,0.5,2.5,0.8,3,2.5,0,138298.79,46648.05,3002.15
0.2,0.2,0.5,2.5,0.8,3,4,0,86436.75,46648.05,3002.15
0.2,0.2,0.5,2.5,0.8,3,5.5,0,62863.09,46648.05,3002.15
0.2,0.2,0.5,2.5,0.8,7,2.5,0,151821.25,108845.46,3293.32
0.2,0.2,0.5,2.5,0.8,7,4,0,94888.28,108845.46,3293.32
0.2,0.2,0.5,2.5,0.8,7,5.5,0,69009.66,108845.46,3293.32
0.2,0.2,0.5,2.5,0.8,11,2.5,0,165454.13,171042.86,3587.01
0.2,0.2,0.5,2.5,0.8,11,4,0,103408.83,171042.86,3587.01
0.2,0.2,0.5,2.5,0.8,11,5.5,0,75206.42,171042.86,3587.01
0.2,0.2,0.5,2.5,0.8,15,2.5,0,178672.78,233240.27,3874.74
0.2,0.2,0.5,2.5,0.8,15,4,0,111670.49,233240.27,3874.74
0.2,0.2,0.5,2.5,0.8,15,5.5,0,81214.9,233240.27,3874.74
0.2,0.2,0.5,3.5,0.05,3,2.5,63.91,35657.04,46648.05,764.08
0.2,0.2,0.5,3.5,0.05,3,4,39.94,22285.65,46648.05,764.08
0.2,0.2,0.5,3.5,0.05,3,5.5,29.05,16207.75,46648.05,764.08
0.2,0.2,0.5,3.5,0.05,7,2.5,35.66,47842.76,108845.46,1039.22
0.2,0.2,0.5,3.5,0.05,7,4,22.29,29901.72,108845.46,1039.22
0.2,0.2,0.5,3.5,0.05,7,5.5,16.21,21746.71,108845.46,1039.22
0.2,0.2,0.5,3.5,0.05,11,2.5,22.51,60323.54,171042.86,1315.89
0.2,0.2,0.5,3.5,0.05,11,4,14.07,37702.21,171042.86,1315.89
0.2,0.2,0.5,3.5,0.05,11,5.5,10.23,27419.79,171042.86,1315.89
0.2,0.2,0.5,3.5,0.05,15,2.5,14.38,73093.56,233240.27,1591.09
0.2,0.2,0.5,3.5,0.05,15,4,8.99,45683.48,233240.27,1591.09
0.2,0.2,0.5,3.5,0.05,15,5.5,6.54,33224.35,233240.27,1591.09
0.2,0.2,0.5,3.5,0.2,3,2.5,10.16,52871.31,46648.05,1155.86
0.2,0.2,0.5,3.5,0.2,3,4,6.35,33044.57,46648.05,1155.86
0.2,0.2,0.5,3.5,0.2,3,5.5,4.62,24032.41,46648.05,1155.86
0.2,0.2,0.5,3.5,0.2,7,2.5,5.57,65449.66,108845.46,1430.44
0.2,0.2,0.5,3.5,0.2,7,4,3.48,40906.04,108845.46,1430.44
0.2,0.2,0.5,3.5,0.2,7,5.5,2.53,29749.84,108845.46,1430.44
0.2,0.2,0.5,3.5,0.2,11,2.5,3.16,78312.02,171042.86,1705.7
0.2,0.2,0.5,3.5,0.2,11,4,1.97,48945.01,171042.86,1705.7
0.2,0.2,0.5,3.5,0.2,11,5.5,1.43,35596.37,171042.86,1705.7
0.2,0.2,0.5,3.5,0.2,15,2.5,1.8,91290.79,233240.27,1979.6
0.2,0.2,0.5,3.5,0.2,15,4,1.13,57056.74,233240.27,1979.6
0.2,0.2,0.5,3.5,0.2,15,5.5,0.82,41495.81,233240.27,1979.6
0.2,0.2,0.5,3.5,0.35,3,2.5,4.31,66414.58,46648.05,1456.35
0.2,0.2,0.5,3.5,0.35,3,4,2.7,41509.11,46648.05,1456.35
0.2,0.2,0.5,3.5,0.35,3,5.5,1.96,30188.44,46648.05,1456.35
0.2,0.2,0.5,3.5,0.35,7,2.5,2.16,79208.71,108845.46,1732.44
0.2,0.2,0.5,3.5,0.35,7,4,1.35,49505.45,108845.46,1732.44
0.2,0.2,0.5,3.5,0.35,7,5.5,0.98,36003.96,108845.46,1732.44
0.2,0.2,0.5,3.5,0.35,11,2.5,1.12,92257.38,171042.86,2009.9
0.2,0.2,0.5,3.5,0.35,11,4,0.7,57660.86,171042.86,2009.9
0.2,0.2,0.5,3.5,0.35,11,5.5,0.51,41935.17,171042.86,2009.9
0.2,0.2,0.5,3.5,0.35,15,2.5,0.74,105289.76,233240.27,2285.04
0.2,0.2,0.5,3.5,0.35,15,4,0.46,65806.1,233240.27,2285.04
0.2,0.2,0.5,3.5,0.35,15,5.5,0.34,47858.98,233240.27,2285.04
0.2,0.2,0.5,3.5,0.5,3,2.5,1.37,87367.95,46648.05,1915.57
0.2,0.2,0.5,3.5,0.5,3,4,0.86,54604.97,46648.05,1915.57
0.2,0.2,0.5,3.5,0.5,3,5.5,0.62,39712.7,46648.05,1915.57
0.2,0.2,0.5,3.5,0.5,7,2.5,0.61,100396.02,108845.46,2195.09
0.2,0.2,0.5,3.5,0.5,7,4,0.38,62747.51,108845.46,2195.09
0.2,0.2,0.5,3.5,0.5,7,5.5,0.28,45634.55,108845.46,2195.09
0.2,0.2,0.5,3.5,0.5,11,2.5,0.26,113632.63,171042.86,2476.31
0.2,0.2,0.5,3.5,0.5,11,4,0.16,71020.4,171042.86,2476.31
0.2,0.2,0.5,3.5,0.5,11,5.5,0.12,51651.2,171042.86,2476.31
0.2,0.2,0.5,3.5,0.5,15,2.5,0.11,126722.11,233240.27,2754.63
0.2,0.2,0.5,3.5,0.5,15,4,0.07,79201.32,233240.27,2754.63
0.2,0.2,0.5,3.5,0.5,15,5.5,0.05,57600.96,233240.27,2754.63
0.2,0.2,0.5,3.5,0.65,3,2.5,0.4,108330.51,46648.05,2375.99
0.2,0.2,0.5,3.5,0.65,3,4,0.25,67706.57,46648.05,2375.99
0.2,0.2,0.5,3.5,0.65,3,5.5,0.18,49241.14,46648.05,2375.99
0.2,0.2,0.5,3.5,0.65,7,2.5,0.14,121504.1,108845.46,2658.78
0.2,0.2,0.5,3.5,0.65,7,4,0.09,75940.07,108845.46,2658.78
0.2,0.2,0.5,3.5,0.65,7,5.5,0.06,55229.14,108845.46,2658.78
0.2,0.2,0.5,3.5,0.65,11,2.5,0.05,134834.17,171042.86,2943.41
0.2,0.2,0.5,3.5,0.65,11,4,0.03,84271.36,171042.86,2943.41
0.2,0.2,0.5,3.5,0.65,11,5.5,0.02,61288.26,171042.86,2943.41
0.2,0.2,0.5,3.5,0.65,15,2.5,0.03,147875.18,233240.27,3223.9
0.2,0.2,0.5,3.5,0.65,15,4,0.02,92421.99,233240.27,3223.9
0.2,0.2,0.5,3.5,0.65,15,5.5,0.02,67215.99,233240.27,3223.9
0.2,0.2,0.5,3.5,0.8,3,2.5,0.03,135319.4,46648.05,2977.79
0.2,0.2,0.5,3.5,0.8,3,4,0.02,84574.63,46648.05,2977.79
0.2,0.2,0.5,3.5,0.8,3,5.5,0.01,61508.82,46648.05,2977.79
0.2,0.2,0.5,3.5,0.8,7,2.5,0,148618.88,108845.46,3265.35
0.2,0.2,0.5,3.5,0.8,7,4,0,92886.8,108845.46,3265.35
0.2,0.2,0.5,3.5,0.8,7,5.5,0,67554.04,108845.46,3265.35
0.2,0.2,0.5,3.5,0.8,11,2.5,0,162022.93,171042.86,3555.23
0.2,0.2,0.5,3.5,0.8,11,4,0,101264.33,171042.86,3555.23
0.2,0.2,0.5,3.5,0.8,11,5.5,0,73646.79,171042.86,3555.23
0.2,0.2,0.5,3.5,0.8,15,2.5,0,175047.52,233240.27,3838.96
0.2,0.2,0.5,3.5,0.8,15,4,0,109404.7,233240.27,3838.96
0.2,0.2,0.5,3.5,0.8,15,5.5,0,79567.06,233240.27,3838.96
0.2,0.2,0.5,4.5,0.05,3,2.5,91.31,36059.14,46648.05,788.02
0.2,0.2,0.5,4.5,0.05,3,4,57.07,22536.96,46648.05,788.02
0.2,0.2,0.5,4.5,0.05,3,5.5,41.5,16390.52,46648.05,788.02
0.2,0.2,0.5,4.5,0.05,7,2.5,54.46,48079.55,108845.46,1060.87
0.2,0.2,0.5,4.5,0.05,7,4,34.04,30049.72,108845.46,1060.87
0.2,0.2,0.5,4.5,0.05,7,5.5,24.75,21854.34,108845.46,1060.87
0.2,0.2,0.5,4.5,0.05,11,2.5,36.06,60351.47,171042.86,1334.86
0.2,0.2,0.5,4.5,0.05,11,4,22.54,37719.67,171042.86,1334.86
0.2,0.2,0.5,4.5,0.05,11,5.5,16.39,27432.48,171042.86,1334.86
0.2,0.2,0.5,4.5,0.05,15,2.5,25.21,72827.05,233240.27,1606.7
0.2,0.2,0.5,4.5,0.05,15,4,15.75,45516.9,233240.27,1606.7
0.2,0.2,0.5,4.5,0.05,15,5.5,11.46,33103.2,233240.27,1606.7
0.2,0.2,0.5,4.5,0.2,3,2.5,15.42,55221.28,46648.05,1231.24
0.2,0.2,0.5,4.5,0.2,3,4,9.64,34513.3,46648.05,1231.24
0.2,0.2,0.5,4.5,0.2,3,5.5,7.01,25100.58,46648.05,1231.24
0.2,0.2,0.5,4.5,0.2,7,2.5,9.24,67617.51,108845.46,1504.27
0.2,0.2,0.5,4.5,0.2,7,4,5.77,42260.94,108845.46,1504.27
0.2,0.2,0.5,4.5,0.2,7,5.5,4.2,30735.23,108845.46,1504.27
0.2,0.2,0.5,4.5,0.2,11,2.5,5.66,80267.09,171042.86,1778.45
0.2,0.2,0.5,4.5,0.2,11,4,3.54,50166.93,171042.86,1778.45
0.2,0.2,0.5,4.5,0.2,11,5.5,2.57,36485.04,171042.86,1778.45
0.2,0.2,0.5,4.5,0.2,15,2.5,3.5,92989.69,233240.27,2051.43
0.2,0.2,0.5,4.5,0.2,15,4,2.19,58118.56,233240.27,2051.43
0.2,0.2,0.5,4.5,0.2,15,5.5,1.59,42268.04,233240.27,2051.43
0.2,0.2,0.5,4.5,0.35,3,2.5,5.3,75501.27,46648.05,1683.22
0.2,0.2,0.5,4.5,0.35,3,4,3.31,47188.29,46648.05,1683.22
0.2,0.2,0.5,4.5,0.35,3,5.5,2.41,34318.76,46648.05,1683.22
0.2,0.2,0.5,4.5,0.35,7,2.5,3.08,88168.65,108845.46,1959.66
0.2,0.2,0.5,4.5,0.35,7,4,1.92,55105.4,108845.46,1959.66
0.2,0.2,0.5,4.5,0.35,7,5.5,1.4,40076.66,108845.46,1959.66
0.2,0.2,0.5,4.5,0.35,11,2.5,1.85,101096.79,171042.86,2238.21
0.2,0.2,0.5,4.5,0.35,11,4,1.16,63185.5,171042.86,2238.21
0.2,0.2,0.5,4.5,0.35,11,5.5,0.84,45953.09,171042.86,2238.21
0.2,0.2,0.5,4.5,0.35,15,2.5,1.13,113948.97,233240.27,2513.96
0.2,0.2,0.5,4.5,0.35,15,4,0.71,71218.11,233240.27,2513.96
0.2,0.2,0.5,4.5,0.35,15,5.5,0.51,51794.99,233240.27,2513.96
0.2,0.2,0.5,4.5,0.5,3,2.5,2.54,95106.2,46648.05,2122.54
0.2,0.2,0.5,4.5,0.5,3,4,1.59,59441.37,46648.05,2122.54
0.2,0.2,0.5,4.5,0.5,3,5.5,1.15,43230.09,46648.05,2122.54
0.2,0.2,0.5,4.5,0.5,7,2.5,1.4,107965.41,108845.46,2402.52
0.2,0.2,0.5,4.5,0.5,7,4,0.88,67478.38,108845.46,2402.52
0.2,0.2,0.5,4.5,0.5,7,5.5,0.64,49075.19,108845.46,2402.52
0.2,0.2,0.5,4.5,0.5,11,2.5,0.76,121031.34,171042.86,2683.8
0.2,0.2,0.5,4.5,0.5,11,4,0.47,75644.59,171042.86,2683.8
0.2,0.2,0.5,4.5,0.5,11,5.5,0.34,55014.24,171042.86,2683.8
0.2,0.2,0.5,4.5,0.5,15,2.5,0.43,133915.15,233240.27,2961.52
0.2,0.2,0.5,4.5,0.5,15,4,0.27,83696.97,233240.27,2961.52
0.2,0.2,0.5,4.5,0.5,15,5.5,0.2,60870.52,233240.27,2961.52
0.2,0.2,0.5,4.5,0.65,3,2.5,1.2,115675.63,46648.05,2575.49
0.2,0.2,0.5,4.5,0.65,3,4,0.75,72297.27,46648.05,2575.49
0.2,0.2,0.5,4.5,0.65,3,5.5,0.55,52579.83,46648.05,2575.49
0.2,0.2,0.5,4.5,0.65,7,2.5,0.5,128696.01,108845.46,2858.59
0.2,0.2,0.5,4.5,0.65,7,4,0.31,80435.01,108845.46,2858.59
0.2,0.2,0.5,4.5,0.65,7,5.5,0.23,58498.19,108845.46,2858.59
0.2,0.2,0.5,4.5,0.65,11,2.5,0.22,141824.59,171042.86,3142.35
0.2,0.2,0.5,4.5,0.65,11,4,0.14,88640.37,171042.86,3142.35
0.2,0.2,0.5,4.5,0.65,11,5.5,0.1,64465.72,171042.86,3142.35
0.2,0.2,0.5,4.5,0.65,15,2.5,0.12,154682.16,233240.27,3421.71
0.2,0.2,0.5,4.5,0.65,15,4,0.07,96676.35,233240.27,3421.71
0.2,0.2,0.5,4.5,0.65,15,5.5,0.05,70310.07,233240.27,3421.71
